Address,Flag,Total Ether Balance,Total Transactions (including contract creation),Time Difference First-Last (min),Avg Min Between Sent Tnx,Avg Min Between Received Tnx,Sent Transactions,Received Transactions,Unique Received From Addresses,Unique Sent To Addresses,Min Value Received,Max Value Received,Avg Value Received,Min Value Sent,Max Value Sent,Avg Value Sent,Total Ether Sent,Total Ether Received,Total ERC20 Transactions,ERC20 Total Ether Received,ERC20 Total Ether Sent,ERC20 Unique Sent Addresses,ERC20 Unique Received Addresses,ERC20 Avg Time Between Sent Txn (min),ERC20 Avg Time Between Received Txn (min),ERC20 Min Value Received,ERC20 Max Value Received,ERC20 Avg Value Received,ERC20 Min Value Sent,ERC20 Max Value Sent,ERC20 Avg Value Sent,ERC20 Unique Sent Token Names,ERC20 Unique Received Token Names,ERC20 Most Sent Token Type,ERC20 Most Received Token Type,Time Diff Between First and Last Txn (min),O-Avg Gas Price (Gwei),O-Avg Gas Limit (Gwei),O-Avg Gas Used (Gwei),O-Transaction Frequency (min),O-Gas Price Volatility (Gwei),O-Min Gas Volatility (Gwei),O-Max Gas Volatility (Gwei),O-Avg Gas Price Volatility (Gwei),O-Transaction Success-Failure Ratio,O-Total Gas Price (Gwei),O-Base Fee,O-Tip
0x6fe86525e627466dfb2581511a428cf294b261c3,0,0.125467121,206,689213.4,6774.502015,5993.143333,91,115,51,42,7.58E-15,122916.1282,11780.86007,1.00E-18,124151.3681,12696.29017,1155362.405,1354798.909,206,1354798.909,1155362.405,42,51,6774.518681,5993.16,7.58E-15,122916.1282,11780.86007,1.00E-18,124151.3681,12696.29017,39,52,Resolv USD,Resolv USD,689213.4,12.65452945,0.000249928,0.000142065,644975.2,64.77463822,1.33355259,66.10819081,64.77463822,85.5,2225.9306872759985,-19.73278966,2245.663476936
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0,8558.687775,10000,48347.8,6.448393574,19.0931357,7470,2530,29,2021,0,92137338440,99656600.13,0,73365971449,30909957.53,2.31E+11,2.52E+11,10000,2.52E+11,2.31E+11,2021,29,6.465060241,19.10980237,0,92137338440,99656600.13,0,73365971449,30909957.53,62,65,SHIBA INU,SHIBA INU,48347.8,0,0,0,0,0,0,0,0,0,0,0,0
0x7830c87c02e56aff27fa8ab1241711331fa86f43,0,103.141478,1290,1336051.217,0,1036.485441,1,1289,918,1,1.00E-18,2.50E+31,1.94E+28,0.003214306,0.003214306,0.003214306,0.003214306,2.50E+31,1290,2.50E+31,0.003214306,1,918,0,1036.502108,1.00E-18,2.50E+31,1.94E+28,0.003214306,0.003214306,0.003214306,1,295,Wrapped Ether,$ atdom.pro,1336051.217,18.48893913,0.002335834,8.36E-05,22448.98333,132.9132378,4.103216872,137.0164547,132.9132378,9996,184815.43555956677,-47.96767978,184863.403239347
0x10fffd90ca45e2009829e9c340767a0bd83afe10,0,0.00030936,2,467802,0,0,1,1,1,1,10,10,10,10,10,10,10,10,2,10,10,1,1,0,0,10,10,10,10,10,10,1,1,Polyhedra Network,Polyhedra Network,467802,1.250424742,5.50E-05,2.97E-05,0,0,1.250424742,1.250424742,0,1,1.250424742,1.250424742,0
0xa46ccfa159a0ebdf573afed9a1e1d0465b324524,0,0.000870967,4,105407.6,1.183333333,52702.58333,2,2,2,2,1.95E-10,5000000,2500000,1.95E-10,5000000,2500000,5000000,5000000,4,5000000,5000000,2,2,1.2,52702.6,1.95E-10,5000000,2500000,1.95E-10,5000000,2500000,2,2,Dogc,Dogc,105407.6,5.170891688,0.000131863,9.84E-05,107597.4,10.49152358,1.039668265,11.53119184,10.49152357,5,25.854458439,-0.0748701,25.929328539
0x419f374056d1d4f26687dd0e385667892c18d34d,0,7.38E-05,2,4.2,2.083333333,0,2,0,0,1,0,0,0,1,5,3,6,0,4,0,19.9266,2,0,13.1,0,0,0,0,1,8.9266,4.98165,2,0,???,0,52.4,3.36205142,2.10E-05,2.10E-05,236926.8,11.1777068,0.887768535,12.06547533,11.1777068,5,16.810257099,-2.226801978,19.037059077
0x0000e0ca771e21bd00057f54a68c30d400000000,0,41.92096208,10000,137499.15,28.74883806,25.19865517,4547,5453,587,531,1.00E-18,18714098.28,17871.44112,0,18714098.28,17675.02128,80368321.76,97452968.44,10000,97452968.44,80368321.76,531,587,28.76550473,25.21532184,1.00E-18,18714098.28,17871.44112,0,18714098.28,17675.02128,124,136,CoTrader,CoTrader,137499.15,0,0,0,0,0,0,0,0,0,0,0,0
0x14928222f3af51586325a10e86b1be9421a312d4,0,0.002007498,686,2044036.867,3587.081764,16609.63753,563,123,17,368,2.03E-12,3292.879413,67.35425045,0,1532.593255,11.95185581,6728.894822,8284.572806,686,8284.572806,6728.894822,368,17,3587.098431,16609.6542,2.03E-12,3292.879413,67.35425045,0,1532.593255,11.95185581,13,11,SuperVerse,SuperVerse,2044036.867,21.64571431,2.71E-05,2.47E-05,2091874.067,579.0200102,0.811751978,579.8317622,579.0200102,420,45592.160173985045,-267.8642908,45860.024464785
0x59512422af0709c7cab8285838975cd8d7c7ce7d,0,0.189438693,327,3627069.667,23949.4247,19500.35789,141,186,83,69,0,250457,2119.895669,1.99E-15,14000,805.6965766,113603.2173,394300.5944,327,394300.5944,113603.2173,69,83,23949.44137,19500.37455,0,250457,2119.895669,1.99E-15,14000,805.6965766,51,67,Fidu,LUNA 2.0 (lunav2.io),3627069.667,28.23403383,0.000288923,0.000191206,3637192.467,225.6883354,0.641739947,226.3300753,225.6883354,74.75,8555.531282212,-84.61013385,8640.141416062
0x149b877f8a69e791cdadf2574b4abb38165d8b2c,0,0.000309472,2,451029.2,0,0,1,1,1,1,10,10,10,10,10,10,10,10,2,10,10,1,1,0,0,10,10,10,10,10,10,1,1,Polyhedra Network,Polyhedra Network,451029.2,1.246642906,5.50E-05,2.97E-05,0,0,1.246642906,1.246642906,0,1,1.246642906,1.246642906,0
0x4eae88fd2f29dfbf5c7cdc2706b2ed2eb717081b,0,0.017825032,2,23,0,0,1,1,1,1,18068,18068,18068,18068,18068,18068,18068,18068,2,18068,18068,1,1,0,0,18068,18068,18068,18068,18068,18068,1,1,Arkham,Arkham,23,2,5.10E-05,3.75E-05,0,0,2,2,0,1,2,2,0
0x9dfc9bb0fff2dc96728d2bb94eacee6ba3592351,0,2.481986159,3,139622.8,0,46540.91667,0,3,3,0,1000,2222222,744244.6667,0,0,0,0,2232734,3,2232734,0,0,3,0,46540.93333,1000,2222222,744244.6667,0,0,0,0,3,0,Black Agnus,139622.8,20.05476172,0.000814349,0.000252394,78394.6,215.5599552,4.116316907,219.6762721,215.5599551,75.13846154,198502.03147436603,-87.72521588,198589.756690246
0x1111111254eeb25477b68fb85ed929f73a960582,0,1.00E-18,10000,18670.4,3.566062176,3.881934294,5211,4789,610,1990,4.99E-16,1.96E+11,160645170.8,0,1.96E+11,147635717.3,7.69E+11,7.69E+11,10000,7.69E+11,7.69E+11,1990,610,3.582728843,3.898600961,4.99E-16,1.96E+11,160645170.8,0,1.96E+11,147635717.3,314,313,A Hunters Dream,A Hunters Dream,18670.4,0,0,0,0,0,0,0,0,0,0,0,0
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,0,10000,3329384.15,294.0545606,7965.00618,9582,418,221,9579,0,1.16E+59,5.54E+56,5.00E-09,1524602.646,186.360257,1785703.983,2.32E+59,10000,2.32E+59,1785703.983,9579,221,294.0712273,7965.022847,0,1.16E+59,5.54E+56,5.00E-09,1524602.646,186.360257,4,83,0,# managift.org,3329384.15,0,0,0,0,0,0,0,0,0,0,0,0
0x9b71277600a95e070172503e6d5cad644c2a1e69,0,0.001745536,15,14209.8,1590.183333,1093.044872,2,13,3,2,174.7647727,5426417.379,433427.089,80369.4053,5426417.379,2753393.392,5506786.784,5634552.157,15,5634552.157,5506786.784,2,3,1590.2,1093.061538,174.7647727,5426417.379,433427.089,80369.4053,5426417.379,2753393.392,2,3,KioBuy,KioBuy,14209.8,2.01079526,0.000261769,8.84E-05,15195.8,3.885922327,0.718464122,4.604386449,3.885922327,26,52.933992597999996,0.067834097,52.866158501
0xd5fbda4c79f38920159fe5f22df9655fde292d47,0,79.76510106,10000,1213041.667,76.8020775,261.3583962,5359,4641,2551,2068,1.00E-12,1000000,711.693278,5.00E-11,8.00E-07,6.75E-09,3.62E-05,3302968.503,10000,3302968.503,3.62E-05,2068,2551,76.81874417,261.3750628,1.00E-12,1000000,711.693278,5.00E-11,8.00E-07,6.75E-09,1,15,Tether USD,Join iExec RLC airdrop on Telegram (@iExecRLCBot),1213041.667,8.611659605,2.13E-05,2.13E-05,137282.75,70,1,71,70,969,8344.698157148003,-26.3883404,8371.086497548
0xf57cde4fc6192a9af23b8f83e8028ca860807b60,0,0.000107767,12,311851.8,51973.75,36515.65,6,6,1,1,1.01E-10,5.10E-10,3.04E-10,1.01E-10,5.10E-10,3.04E-10,1.82E-09,1.82E-09,12,1.82E-09,1.82E-09,1,1,51973.76667,36515.66667,1.01E-10,5.10E-10,3.04E-10,1.01E-10,5.10E-10,3.04E-10,1,1,Tether USD,Tether USD,311851.8,12.86551807,5.08E-05,4.13E-05,311842.6,12.34467976,5.908270416,18.25295018,12.34467976,6,77.193108407,6.693178188,70.499930219
0x1481febd9460dfc615e0dceec52625ccbdf9ab10,0,0.000356339,23,1045149.2,95013.36515,48335.23333,11,12,8,4,8.96E-11,6290,750.996998,8.96E-11,6405,819.2694523,9011.963976,9011.963976,23,9011.963976,9011.963976,4,8,95013.38182,48335.25,8.96E-11,6290,750.996998,8.96E-11,6405,819.2694523,6,6,Blur,Blur,1045149.2,20.14909993,4.16E-05,2.91E-05,1045147.2,41.47043064,1.246642906,42.71707355,41.47043064,23,463.4292983649999,-0.586115392,464.015413757
0xb59490ab09a0f526cc7305822ac65f2ab12f9723,0,0,18,2007173.383,0,111509.6157,0,18,14,0,1.00E-13,10000000,556812.5267,0.00E+00,0,0,0,10022625.48,18,10022625.48,0,0,14,0,111509.6324,1.00E-13,10000000,556812.5267,0.00E+00,0,0,0,7,0,Litentry,2007173.383,0,0,0,0,0,0,0,0,0,0,0,0
0x56c68398a393556d5d17122de5d68d774e1a268a,0,0.004394263,2,7366.4,0,0,1,1,1,1,30,30,30,30,30,30,30,30,2,30,30,1,1,0,0,30,30,30,30,30,30,1,1,SoSoValue,SoSoValue,7366.4,1.857974308,0.000118252,8.34E-05,7366.4,0.81662572,1.449661448,2.266287168,0.81662572,2,3.715948616,1.449661448,2.266287168
0x3eff3dc5a4f5c65d28e88dc8fd22800979c9e7c6,0,3.258701439,954,506969.8,0,531.398218,0,954,275,0,1.70E-12,5.17E+13,73985919887,0.00E+00,0.00E+00,0.00E+00,0,7.06E+13,954,7.06E+13,0,0,275,0,531.4148847,1.70E-12,5.17E+13,73985919887,0.00E+00,0.00E+00,0.00E+00,0,249,0.00E+00,SBF,506969.8,29.34808375,0.000379262,0.000125681,310661,5499.391286,1.057239503,5500.448526,5499.391286,623.875,293422.1412911203,-2720.347559,296142.48885012
0x064d63696d533e61c95afb7d0f353685283cbc9b,0,0.001273361,1,0,0,0,1,0,0,1,0.00E+00,0,0,1.26,1.26,1.26,1.26,0,2,0,2.52,2,0,17.8,0,0.00E+00,0,0,1.26,1.26,1.26,2,0,?T?...,0,35.6,0.774182431,2.31E-05,2.10E-05,5809.2,0.201968704,0.676388396,0.8783571,0.201968704,3,2.322547292,0.673198079,1.649349213
0xe3c3d8fe953074e29d4b791304f43aa482ced6ca,0,0.155142463,1738,264899,193.1992341,662.9691644,1371,367,142,908,1.16E-14,17829,55.6893733,0,50.908134,0.092376681,126.648429,20438,1748,20438,126.648429,915,142,191.8727009,662.9858311,1.16E-14,17829,55.6893733,0,50.908134,0.091707769,5,5,TeherUSD,0,264976.2,11.6162899,5.06E-05,3.47E-05,923103.4,201.2468851,0.624543522,201.8714286,201.246885,1871.5,43902.34867507012,-89.00715264,43991.3558277101
0x70ba0af347f1823198822f02a1454e43db2b2a25,0,10.79269567,42,36,0.683333333,1.438888889,24,18,3,24,1.29E-05,1085860.864,65371.68517,6.46E-07,1085860.864,48648.18054,1167556.333,1176690.333,42,1176690.333,1167556.333,24,3,0.7,1.455555556,1.29E-05,1085860.864,65371.68517,6.46E-07,1085860.864,48648.18054,17,18,HashAI,HashAI,36,2.702547531,0.000146716,0.000113626,10767.6,2.086679164,0.858645578,2.945324742,2.086679164,37,99.994258665,1.659207949,98.335050716
0xd08d3480eaf55aeff528818ed81f300db357271d,0,5.694215637,7,469197.2,155272.3833,115951.4333,3,4,4,1,1.76E-10,5000,1250,1.76E-10,3.79E-10,2.78E-10,8.33E-10,5000,8,16677,8.33E-10,1,5,155272.4,97844.08,1.76E-10,11677,3335.4,1.76E-10,3.79E-10,2.78E-10,1,3,Tether USD,0,489220.4,18.37827694,2.34E-05,2.13E-05,646387.6,86.97336662,0.549753358,87.52311998,86.97336662,236,4338.082801511999,-25.10840637,4363.191207882
0xcc0f8dcfdf5f1efd1c3d1754d7343612003186d0,0,9.61E-06,27,321.2,30.88333333,18.87745098,10,17,3,5,13325,4206900000,2321154289,31622.7766,4206900000,1782789107,17827891065,39459622906,27,39459622906,17827891065,5,3,30.9,18.89411765,13325,4206900000,2321154289,31622.7766,4206900000,1782789107,6,7,DeepSeek AI Agent on Ethereum,Harry B?lz,321.2,1.276818763,0.000763542,0.00070854,335.8,2.123145079,0.713504746,2.836649825,2.123145079,27,34.474106596,0.215246224,34.258860372
0x9a6fae683549309386b633275a4f6933a022a092,0,3.851417733,10000,149855.2,29.84059574,30.06869772,5019,4981,554,614,8.46E-16,3.73E+14,94497812938,0,3.73E+14,93782342515,4.71E+14,4.71E+14,10000,4.71E+14,4.71E+14,614,554,29.8572624,30.08536438,8.46E-16,3.73E+14,94497812938,0,3.73E+14,93782342515,243,243,EtherDoge,EtherDoge,149855.2,0,0,0,0,0,0,0,0,0,0,0,0
0xb495f0c2c603ede3ecfc9b65e810ddecd2666036,0,0.012723572,121,205559.6,3484.037571,3315.460753,59,62,10,15,0,735,14.50684338,0,36,1.433430224,84.57238319,899.4242897,121,899.4242897,84.57238319,15,10,3484.054237,3315.477419,0,735,14.50684338,0,36,1.433430224,14,20,Savings Dai,!,205559.6,9.21805255,0.000164008,6.27E-05,361993.8,144.1921573,1.806496362,145.9986537,144.1921574,33.14285714,4436.675649123005,-62.87802612,4499.55367524301
0xc3cccafe3a93754bc2afec5898fa918e9d035f2c,0,0.000102958,5,12344.2,66.28333333,752.9166667,2,3,1,2,338.0172472,5038.438482,2070.133258,1171.961293,5038,3104.980646,6209.961293,6210.399775,5,6210.399775,6209.961293,2,1,66.3,752.9333333,338.0172472,5038.438482,2070.133258,1171.961293,5038,3104.980646,2,2,LooksRare Token,LooksRare Token,12344.2,2.492586197,5.84E-05,3.97E-05,1464.4,1.455868103,1.563283309,3.019151412,1.455868103,3,7.477758591000001,1.764652146,5.713106445
0xb1381900c742b509cf2b23d6b293649ea875654c,0,0,3699,30049.6,0,8.107042444,0,3699,3561,0,1.00E-14,5.00E-07,2.79E-09,0.00E+00,0.00E+00,0.00E+00,0,1.03E-05,3759,1.03E-05,0,0,3621,0,8.023091248,1.00E-14,5.00E-07,2.74E-09,0.00E+00,0.00E+00,0.00E+00,0,2,0.00E+00,Tether USD,30158.8,0,0,0,0,0,0,0,0,0,0,0,0
0x11805594be0229ef08429d775af0c55f7c4535de,0,0.556786945,1,0,0,0,0,1,1,0,12486,12486,12486,0,0,0,0,12486,1,12486,0,0,1,0,0,12486,12486,12486,0,0,0,0,1,0,0,0,6.529564717,0.007292191,0.000356868,170535.4,269.560592,2.536078263,272.0966703,269.560592,4367,31312.966143511927,-128.2507313,31441.2168748119
0x80f81e404f4c1a23716cb0605edb744104680265,0,1.766354063,256,41643.6,260.0220833,433.7708333,160,96,36,58,1.00E-15,8349,86.96875001,0,364217,13948.59294,2231774.87,8349.000001,256,8349.000001,2231774.87,58,36,260.03875,433.7875,1.00E-15,8349,86.96875001,0,364217,13948.59294,7,3,??th?r U?D,0,41643.6,3.474126768,5.52E-05,5.39E-05,50482.4,9.293299404,1.010725516,10.30402492,9.293299403,30,126.69859322600003,-1.172522934,127.87111616
0xb512292f11d506008d4e195796e96f98b5819016,0,0.014202333,4,105.4,6.483333333,12.38333333,2,2,1,2,9.39E-14,11,5.5,3.19E-14,4.00E-14,3.60E-14,7.19E-14,11,4,11,7.19E-14,2,1,6.5,12.4,9.39E-14,11,5.5,3.19E-14,4.00E-14,3.60E-14,1,2,Wrapped BTC,Render Token,105.4,2.614061189,0.000255936,0.000210733,105.4,1.531206625,1.39369555,2.924902175,1.531206625,7,18.298428324,1.848457877,16.449970447
0x52a1181f2546eaf6c74b50b7ff33fb830f1263a6,0,2.193547427,327,2665295.3,21399.5914,13129.51683,124,203,99,62,8.00E-18,3284379.517,40972.76787,0,750000,21173.79124,2625550.113,8317471.878,327,8317471.878,2625550.113,62,99,21399.60806,13129.5335,8.00E-18,3284379.517,40972.76787,0,750000,21173.79124,44,73,Simple Token,UkraineDAO,2665295.3,31.8345318,0.000201338,0.000123049,2669723.917,598.7506732,0.749326793,599.5,598.7506732,9.421052632,18919.949412302998,-267.5408048,19187.490217103
0xb9a4de7dcb10a60109704e5363a50586b1e36d8a,0,3.00E-06,2,3.4,0,0,1,1,1,1,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,2,1.83E-10,1.83E-10,1,1,0,0,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1.83E-10,1,1,Tether USD,Tether USD,3.4,2,0.000136,3.12E-05,2.6,2,1,3,2,2,4,1,3
0xd42bab0167fd460c6d1d758bf9081192547005c4,0,0.001298701,2,13082.6,0,0,1,1,1,1,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,2,7.12E-12,7.12E-12,1,1,0,0,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,7.12E-12,1,1,Tether USD,Tether USD,13082.6,7.79009773,0.000108296,7.98E-05,383283.6,31.28454739,0.841747021,32.12629441,31.28454739,10,77.90097730400001,-7.852175965,85.753153269
0x421c16b43273eb0096f5d02e5e0da42e4c10c124,0,0.004600414,8,316037,105344.85,63206.14333,3,5,3,3,0.035449879,0.437254541,0.146747318,0.035449879,0.035449879,0.035449879,0.106349637,0.733736592,8,0.733736592,0.106349637,3,3,105344.8667,63206.16,0.035449879,0.437254541,0.146747318,0.035449879,0.035449879,0.035449879,2,4,Wrapped Binance Beacon ETH,YT Mellow amphrETH 25JUL2024,316037,7.986529123,0.000219757,0.000148049,779276.6,37.07158995,1.3,38.37158995,37.07158995,16,127.78446596399999,-10.54926585,138.333731814
0x63844baa8d13badfcae088dd3b9e29664fb27e4b,0,0.001145191,2,6.6,0,0,1,1,1,1,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,2,1.45E-08,1.45E-08,1,1,0,0,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1.45E-08,1,1,Tether USD,Tether USD,6.6,2.77926485,0.000105,4.13E-05,0,0,2.77926485,2.77926485,0,1,2.77926485,2.77926485,0
0x32d03f46ba2857c8e6a920ab3fed1f24d35d85d1,0,0.010274919,3659,651968.8,367.7951843,345.4855061,1772,1887,2,2,9.46E-11,54987342.84,68870.29873,5.42E-08,54987342.84,73339.20581,129957072.7,129958253.7,3659,129958253.7,129957072.7,2,2,367.811851,345.5021728,9.46E-11,54987342.84,68870.29873,5.42E-08,54987342.84,73339.20581,14,14,Reef.finance,Reef.finance,651968.8,19.0308168,6.40E-05,3.98E-05,664373,149.2364364,2,151.2364364,149.2364364,1939,37022.38395497396,-55.5874014,37077.971356374
0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,0,0,3,532523.6,0,177507.85,0,3,2,0,25.56891839,29.83301174,28.13397671,0.00E+00,0.00E+00,0.00E+00,0,84.40193014,3,84.40193014,0,0,2,0,177507.8667,25.56891839,29.83301174,28.13397671,0.00E+00,0.00E+00,0.00E+00,0,2,0.00E+00,?????532523.6,10.67231765,0,0,0,0,0,0,0,0,0,0,0,0
0xc3a421aed69c6309be41dfbbf575bfea4a406ea3,0,0.381765088,6,921821.4,402453.0833,230454.5333,2,4,2,1,1.05E-11,1.03E-09,3.09E-10,1.98E-10,1.04E-09,6.19E-10,1.24E-09,1.24E-09,6,1.24E-09,1.24E-09,1,2,402453.1,230454.55,1.05E-11,1.03E-09,3.09E-10,1.98E-10,1.04E-09,6.19E-10,1,1,Tether USD,Tether USD,921821.4,8.790909949,2.35E-05,2.25E-05,852348.4,33.84357321,1.702225364,35.54579857,33.84357321,27,239.030387555,-8.130876654,247.161264209
0xae4533189c7281501f04ba4b7c37e3aded402902,0,0,5,137214,0,27442.78333,0,5,4,0,0.0001,15989.3115,5230.86232,0.00E+00,0.00E+00,0.00E+00,0,26154.3116,5,26154.3116,0,0,4,0,27442.8,0.0001,15989.3115,5230.86232,0.00E+00,0.00E+00,0.00E+00,0,2,0.00E+00,World Friendship Cash,137214,0,0,0,0,0,0,0,0,0,0,0,0
0x0ada3111b866ff1ad0477f0c5d2e8ed35a36eb5b,0,12.73543095,10000,218826.4,22.17921551,1147.256349,9811,189,29,2901,1.10E-14,400000,3205.731079,1.13E-15,11032.52191,13.09304981,128455.9117,605883.174,10000,605883.174,128455.9117,2901,29,22.19588217,1147.273016,1.10E-14,400000,3205.731079,1.13E-15,11032.52191,13.09304981,9,13,Shuffle,Shuffle,218826.4,8.194891778,5.30E-05,3.99E-05,129153.8,96.21865371,1.750527255,97.96918096,96.21865371,9842,80654.12487669208,-39.91443507,80694.0393117621
0x88dcdd4a0a58b7e2208805d547043c37dca2b6dc,0,121.6614366,422,1795782.55,2355.198856,20641.16207,335,87,42,272,8.00E-18,2222222,43041.5093,1.24E-12,1000,4.774902109,1599.592207,3744611.309,423,3744611.309,1635.844994,272,42,2372.973214,20641.17874,8.00E-18,2222222,43041.5093,1.24E-12,1000,4.868586292,10,43,ERC20,Black Agnus,1799397.35,117.537649,2.13E-05,2.13E-05,144723.3333,778.4135643,30.58643571,809,778.4135643,9998,1175141.4142686203,-271.6691331,1175413.08340172
0x4675c7e5baafbffbca748158becba61ef3b0a263,0,17.79994355,158,1263298.8,120141.1833,8203.222294,4,154,39,4,0,1.00E+21,6.49E+18,9.73E-11,0.1,0.075,0.3,1.00E+21,158,1.00E+21,0.3,4,39,120141.2,8203.238961,0,1.00E+21,6.49E+18,9.73E-11,0.1,0.075,4,46,Haliey Welch,USDT,1263298.8,12.12444881,2.21E-05,2.10E-05,31490.2,305.2448915,2.729740082,307.9746316,305.2448915,9999,121232.36367322902,-140.4979969,121372.861670129
0x526d53849a0650943159775c072fd845a1f4873e,0,0.00967925,19,115828.6,10010.95476,9652.366667,7,12,10,4,6.55E-13,372278942.9,52276044.13,2.00E-12,228812.0149,47294.29911,331060.0937,627312529.5,19,627312529.5,331060.0937,4,10,10010.97143,9652.383333,6.55E-13,372278942.9,52276044.13,2.00E-12,228812.0149,47294.29911,4,6,STARS,BAD IDEA AI,115828.6,9.425753663,0.000126699,9.43E-05,99315.8,115.1283703,0.663588497,115.7919588,115.1283703,104,996.310875746,-48.13843149,1044.449307236
0x3cbb51d4b92a594d68271527bc1c9d831f7575ea,0,0.000349943,9,564509.8,2.683333333,112901.9433,4,5,5,3,1.01E-10,1375128710,275043949,6.00E-11,3.00E-10,1.47E-10,5.89E-10,1375219745,9,1375219745,5.89E-10,3,5,2.7,112901.96,1.01E-10,1375128710,275043949,6.00E-11,3.00E-10,1.47E-10,1,4,Tether USD,TROLL,564509.8,10.24243321,0.000194613,8.88E-05,564647.4,30.8485146,1.206156953,32.05467155,30.84851459,1.833333333,174.12136451499998,-5.181824089,179.303188604
0xdef1c0ded9bec7f1a1670819833240f027b25eff,0,0.031207796,10000,89955.01667,16.41047297,19.80382037,5476,4524,401,304,2.60E-16,1021.008298,6.02612653,7.38E-06,830.9703,4.259137904,23323.03916,27262.19642,10000,27262.19642,23323.03916,304,401,16.42713964,19.82048703,2.60E-16,1021.008298,6.02612653,7.38E-06,830.9703,4.259137904,1,1,Wrapped Ether,Wrapped Ether,89955.01667,0,0,0,0,0,0,0,0,0,0,0,0
0x12c1ef3208de4805ba4ac3fea6a4f132f8d31243,0,2.748694423,139,757617,8410.559453,10522.44167,67,72,15,15,1.70E-12,46112.7062,2473.220972,1.04E-09,46112.7062,2517.289338,168658.3857,178071.91,139,178071.91,168658.3857,15,15,8410.576119,10522.45833,1.70E-12,46112.7062,2473.220972,1.04E-09,46112.7062,2517.289338,6,7,Stader,Stader,757617,22.42761311,0.000197557,0.000154339,875230,107.9833788,0.913738959,108.8971178,107.9833788,323,7266.5466477489945,-31.56407631,7298.11072405899
0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0,0,2077,1931484.417,248.6492803,47182.3735,2038,39,35,2015,0,33010065507,846426676.6,9.87E-16,50000,79.48969578,162000,33010640387,2077,33010640387,162000,2015,35,248.665947,47182.39017,0,33010065507,846426676.6,9.87E-16,50000,79.48969578,2,12,0,PeiPei in a memes world,1931484.417,0,0,0,0,0,0,0,0,0,0,0,0
0x12e8f358335acab2c9ed4adc3fc66d9be5daf5a9,0,0.00030936,2,470010,0,0,1,1,1,1,10,10,10,10,10,10,10,10,2,10,10,1,1,0,0,10,10,10,10,10,10,1,1,Polyhedra Network,Polyhedra Network,470010,1.250424742,5.50E-05,2.97E-05,0,0,1.250424742,1.250424742,0,1,1.250424742,1.250424742,0
0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0,0,2,5284.6,0,0,1,1,1,1,1.40E-12,1.40E-12,1.40E-12,888250.5274,888250.5274,888250.5274,888250.5274,1.40E-12,2,1.40E-12,888250.5274,1,1,0,0,1.40E-12,1.40E-12,1.40E-12,888250.5274,888250.5274,888250.5274,1,1,0,# eth-apy.org,5284.6,0,0,0,0,0,0,0,0,0,0,0,0
0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,0,10000,6254.6,0.98039966,1.661069385,6272,3728,329,300,1.00E-18,12.09813361,0.184783666,1.00E-18,13,0.17617022,1104.939618,688.8735085,10000,688.8735085,1104.939618,300,329,0.997066327,1.677736052,1.00E-18,12.09813361,0.184783666,1.00E-18,13,0.17617022,4,3,Wrapped Ether,Wrapped Ether,6254.6,0,0,0,0,0,0,0,0,0,0,0,0
0x88e69f9e2a2dcd53693d4b2a24960de63c38c3a0,0,0.002457629,1,0,0,0,0,1,1,0,3.16E-06,3.16E-06,3.16E-06,0.00E+00,0.00E+00,0.00E+00,0,3.16E-06,1,3.16E-06,0,0,1,0,0,3.16E-06,3.16E-06,3.16E-06,0.00E+00,0.00E+00,0.00E+00,0,1,0.00E+00,Adrian Dittmann,0,1.335321058,0.00021049,0.000151088,0,0,1.335321058,1.335321058,0,1,1.335321058,1.335321058,0
0xd996114d20abeee2b035f1c562e36cdeb382abad,0,0.486074234,9,48780.2,23720.48333,6968.583333,2,7,6,2,0.0002,41339024.1,7804544.72,197369.2545,41339024.1,20768196.68,41536393.35,54631813.04,9,54631813.04,41536393.35,2,6,23720.5,6968.6,0.0002,41339024.1,7804544.72,197369.2545,41339024.1,20768196.68,2,6,Pi Network ON Ethereum,Pi Network ON Ethereum,48780.2,3.169965976,0.000192623,0.000128301,59010.2,3.913832933,1.05835706,4.972189993,3.913832933,10,31.699659764000003,1.21304951,30.486610254
